Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Target
0.046980593764742055,-1.594427658794367,-0.45006547147924364,-0.5993750229537729,0.005243699718183166,-106.50005037924528
-1.4018510627922809,0.7910319470430469,0.5868570938002703,-0.9093874547947389,1.4027943109360992,34.76989187849135
0.5150476863060479,-0.9378250399151228,3.852731490654721,0.5150352672086598,0.5137859509122088,337.2453726653866
0.41293145427562433,-0.14705738150213865,-0.5637245528039747,-0.8254971967925115,-0.32138584165299344,-101.83644330702721
0.651391251305798,0.570890510693167,-0.3152692446403456,1.135565640180599,0.9540017634932023,193.3348822109053
0.6103702654334648,-0.8289950109220723,-0.020901593964148132,-0.5601810401969696,0.7472936051232618,48.6900935806606
1.5230298564080254,0.4967141530112327,-0.23415337472333597,-0.13826430117118466,0.6476885381006925,109.85005252685133
0.04852162794482699,-0.48712538376469605,-0.8309501164110378,-0.5923939242388692,-0.863990769679816,-187.67270638249366
-0.8756182533847572,0.5389100436846587,-1.382799730964336,-1.0372461543264564,-0.1903386780836082,-249.40237605502085
0.6241198170521551,-1.2141886127877322,0.6283455092642799,1.1581108735000678,0.7916626939629359,198.87567314442862
-0.08912003951278841,0.3840654489393073,-1.3044695005048532,-0.03269474809409311,-2.0674421000398766,-235.8415617463967
1.0062928092144405,0.047398671316414016,-0.5768918695231487,-0.8604133652839524,-0.38455554422982535,-64.63295465417893
0.00511345664246089,-1.4635149481321186,-0.23458713337514692,0.29612027706457605,0.26105527217988933,13.323659866694609
1.277676821898509,0.7116148780888898,0.33231401197959165,-1.1246420918378692,-1.5341141707356223,-64.39096258744247
-0.8206823183517105,-0.9746816702273214,0.9633761292443218,0.787084603742452,1.158595579007404,129.40271837446645
0.06980208499001891,0.46210347426327075,-0.3853135968617602,0.19905969557347003,-0.6002168771587947,-32.41895121605523
-0.5069431753711298,-0.8222203955664315,-0.4710383056183228,0.2436872114919123,0.24496657110872277,-50.599364943337335
0.25755039072276437,0.4040508568145384,-0.07444591576616721,1.8861859012105302,0.17457781283183896,170.6111887022286
1.1428228145150205,0.30154734233361247,0.7519330326867741,-0.03471176970524331,-1.168678037619532,55.08182904145733
0.010233061019587049,1.4412732890661155,-0.9815086510479509,-1.4358621511794394,1.1631637521549596,-63.758155798419025
-0.5305011476105275,-0.22096959953322298,-0.57581824064468,0.6141667000434252,0.7575077100473051,8.615870618889797
-1.245738778711988,-0.4465149520670211,0.173180925851182,0.8563987943234723,0.21409374413020396,-14.324674495349296
0.8496020970210246,-0.20812225035727522,0.35701548596504734,-0.4930009346588328,-0.5893647569442115,27.271426939504934
-0.5138669173366935,0.6696725488300385,-1.0592135218889516,0.36659824609684827,-0.9398797863273552,-129.26213677739815
-1.4785862457798415,-2.211135309007885,1.143754043206929,0.23561455810856594,0.7708651938869668,7.613082776517041
1.4415686206579004,0.8356921120651418,-2.4716445001272893,-1.129706854657618,0.5298041779152828,-107.40930854269577
0.6116762888408679,0.324083969394795,1.030999522495951,-0.38508228041631654,-0.6769220003059587,39.20552366751583
-0.8022772692216189,-1.4153707420504142,-0.16128571166600914,-0.42064532276535904,-0.3427145165267695,-147.92909942162237
0.1846338585323042,0.22745993460412942,0.25988279424842353,1.307142754282428,-1.6074832345612275,26.602845636059858
0.5629692366905709,0.9261775475316414,-0.6506425691218269,1.9094166404701305,-1.3985675738191412,58.45849987981247
-0.2646568332379561,0.8271832490360238,2.720169166589619,0.01300189187790702,1.4535340771573169,286.5377360065126
0.8303358165442456,0.24822058630033608,-0.8560838259088672,-0.4593608995402441,-0.8498443694647918,-88.22752275786236
1.0324652605511468,-1.2608839543350452,-1.5193699659540134,0.9178619470547761,2.1221561970126332,150.9580868541291
2.0923872756854602,0.09699596499271819,-1.006017381499702,0.5951570254369136,-0.8182206832334725,36.504291169318634
-0.44004448669698376,-1.2477831819648495,0.13074057728609134,1.6324113039316352,-1.4301413779606327,-31.028869618965864
-0.4694743859349521,-0.23413695694918055,0.5425600435859647,1.5792128155073915,0.7674347291529088,174.87173579319625
0.3241663524884421,0.02100384163275905,-0.13014305436768459,0.6819529712949639,-0.31026675659345604,24.26031543175552
-0.7153037092599682,1.088950596967366,0.6795977489346758,0.06428001909546277,-1.0777447779293061,-68.83438726836675
0.5470973811700379,0.117327383308782,-0.20219265243389406,1.277664895788425,-0.5915713888358299,41.507795632409284
-0.553649305347182,-0.7928728322623442,-1.1978778925888485,-0.10703035995455783,-1.035242322419374,-231.15696172444183
-0.21910052880886424,0.0184183791895517,0.8294055811834892,1.6764373122752827,0.32692737376416264,173.09084894891862
0.09965136508764122,2.1904556258099785,-0.5034756541161992,-0.9905363251306883,-0.5662977296027719,-84.36280424855549
-0.5182702182736474,-0.21967188783751193,-0.8084936028931876,0.3571125715117464,1.477894044741516,40.83917647358373
-1.6127158711896517,2.3146585666735087,-0.47193186578943347,-1.867265192591748,0.6862601903745135,-155.56961278847479
0.3436182895684614,-0.7198442083947086,-1.763040155362734,-0.4606387709597875,1.0571222262189157,-42.24765284454753
-0.1599385299634271,0.3109075655980046,-0.01901620790268883,1.475356216949552,0.8576596232020194,173.8648462341561
-1.0243876413342898,-0.926930471578083,-0.2525681513931603,-0.05952535606180008,-3.2412673400690726,-350.26842874640073
0.33126343140356396,0.9312801191161986,0.9755451271223592,-0.8392175232226385,-0.3092123758512146,27.97226874806067
1.6871416350725648,-1.4222537095976742,0.8816397569494505,-0.6465728842425266,-1.081548003614395,2.3766102269472444
0.058208718445999896,0.3853173797288368,-1.142970297830623,-0.883857436201133,0.1537251059455279,-121.30725418284243
0.5040465155178444,-0.06267909727317188,-0.5302576183724408,0.9551423205012383,-0.9857260463355437,11.849040524799612
-0.600638689918805,0.11092258970986608,-0.2916937497932768,-1.1509935774223028,0.37569801834567196,-102.26132595151353
0.23225369716100355,0.25049285034587654,0.29307247329868125,0.3464482094969757,-0.6800247215784908,27.2561973079892
-1.237815498826849,0.11351734525124804,2.1330333746562666,0.6621306745210467,1.586016816145352,231.9051078247339
0.4735924306351816,-1.5506634310661327,-0.9194242342338032,0.06856297480602733,-1.0623037137261049,-147.58302277047085
0.9715709509543554,2.060747924881987,0.6453759495851475,1.7553408424432044,-0.2489641484790735,258.96617540169433
1.0584244868495878,1.3686315575323487,-1.7587394864231143,-0.9649234605801045,0.6860514599984393,-45.85497391145069
0.25972250172148187,-1.804882100664519,-0.9043166251044086,-1.6275424378831627,0.048084946661381994,-208.10648435897596
2.270692857804396,0.3384964074944141,0.18186625505849516,-0.4152879139008013,0.6327818661062848,161.97880717947896
0.7175422557959623,-1.183258512665775,1.502357052096028,-2.0392321777601006,-0.26940683444455776,-33.781457977204155
2.1898029332176723,-0.7673475628880495,-0.8082982853551515,0.8723206367206782,0.18334200573835174,133.6482835985929
